edge1,edge2,anisotropy,dx,diffcoef,ltransition,htransition
920.0, 5050.0, 0.50873, 0.77397, 1.0, 0.0, 0.0
921.0, 1084.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
921.0, 1166.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
921.0, 1606.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
921.0, 1737.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
921.0, 4172.0, 0.27901, 0.57199, 1.0, 0.0, 0.0
921.0, 4251.0, 0.35861, 0.75760, 1.0, 0.0, 0.0
921.0, 4412.0, 0.52356, 0.64161, 1.0, 0.0, 0.0
921.0, 4774.0, 0.33401, 0.77346, 1.0, 0.0, 0.0
922.0, 1535.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
922.0, 1638.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
922.0, 1660.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
922.0, 1953.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
922.0, 4338.0, 0.34386, 0.56806, 1.0, 0.0, 0.0
922.0, 4633.0, 0.48930, 0.59254, 1.0, 0.0, 0.0
922.0, 4913.0, 0.25188, 0.75700, 1.0, 0.0, 0.0
922.0, 5040.0, 0.54205, 0.79642, 1.0, 0.0, 0.0
923.0, 1493.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
923.0, 1645.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
923.0, 1646.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
923.0, 1928.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
923.0, 4225.0, 0.29522, 0.57078, 1.0, 0.0, 0.0
923.0, 4683.0, 0.32380, 0.55794, 1.0, 0.0, 0.0
924.0, 1570.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
924.0, 1755.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
924.0, 1791.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
924.0, 1845.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
924.0, 4108.0, 0.29700, 0.57359, 1.0, 0.0, 0.0
924.0, 4211.0, 0.30144, 0.57093, 1.0, 0.0, 0.0
925.0, 1612.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
925.0, 1715.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
925.0, 1967.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
925.0, 1972.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
925.0, 4122.0, 0.29942, 0.57312, 1.0, 0.0, 0.0
925.0, 4309.0, 0.68449, 0.75587, 1.0, 0.0, 0.0
925.0, 4803.0, 0.35840, 0.63765, 1.0, 0.0, 0.0
926.0, 927.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
926.0, 928.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
926.0, 1540.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
926.0, 1816.0, 0.81249, 0.50001, 1.0, 0.0, 0.0
926.0, 4178.0, 0.42052, 0.57200, 1.0, 0.0, 0.0
926.0, 4272.0, 0.35850, 0.75708, 1.0, 0.0, 0.0
926.0, 4411.0, 0.32662, 0.64174, 1.0, 0.0, 0.0
926.0, 4750.0, 0.70644, 0.77587, 1.0, 0.0, 0.0
927.0, 928.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
927.0, 977.0, 0.81565, 0.50001, 1.0, 0.0, 0.0
927.0, 1053.0, 0.25000, 0.49382, 1.0, 0.0, 0.0
927.0, 1596.0, 0.81718, 0.49960, 1.0, 0.0, 0.0
927.0, 4178.0, 0.34225, 0.77769, 1.0, 0.0, 0.0
927.0, 4272.0, 0.44170, 0.56957, 1.0, 0.0, 0.0
927.0, 4276.0, 0.42780, 0.58462, 1.0, 0.0, 0.0
927.0, 5043.0, 0.25176, 0.71064, 1.0, 0.0, 0.0
928.0, 977.0, 0.25000, 0.49790, 1.0, 0.0, 0.0
928.0, 978.0, 0.81303, 0.50000, 1.0, 0.0, 0.0
928.0, 1119.0, 0.81246, 0.50006, 1.0, 0.0, 0.0
928.0, 1816.0, 0.25000, 0.50001, 1.0, 0.0, 0.0
928.0, 4178.0, 0.30430, 0.59564, 1.0, 0.0, 0.0
928.0, 4276.0, 0.29510, 0.60498, 1.0, 0.0, 0.0
928.0, 4457.0, 0.40257, 0.79119, 1.0, 0.0, 0.0
928.0, 4676.0, 0.66207, 0.80966, 1.0, 0.0, 0.0
929.0, 1666.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
929.0, 1667.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
929.0, 1669.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
929.0, 1700.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
929.0, 4112.0, 0.30558, 0.57339, 1.0, 0.0, 0.0
929.0, 4315.0, 0.42416, 0.81411, 1.0, 0.0, 0.0
929.0, 4476.0, 0.50485, 0.61540, 1.0, 0.0, 0.0
930.0, 1563.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
930.0, 1938.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
930.0, 1947.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
930.0, 2018.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
930.0, 4243.0, 0.68103, 0.75560, 1.0, 0.0, 0.0
930.0, 4271.0, 0.35846, 0.75812, 1.0, 0.0, 0.0
930.0, 4572.0, 0.50324, 0.63819, 1.0, 0.0, 0.0
930.0, 4698.0, 0.35103, 0.71719, 1.0, 0.0, 0.0
930.0, 4727.0, 0.40927, 0.82264, 1.0, 0.0, 0.0
931.0, 1731.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
931.0, 1748.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
931.0, 1877.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
931.0, 1887.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
931.0, 4149.0, 0.35599, 0.75412, 1.0, 0.0, 0.0
931.0, 4237.0, 0.68116, 0.75584, 1.0, 0.0, 0.0
931.0, 4266.0, 0.25857, 0.56932, 1.0, 0.0, 0.0
931.0, 4967.0, 0.33800, 0.70590, 1.0, 0.0, 0.0
931.0, 5078.0, 0.48692, 0.77257, 1.0, 0.0, 0.0
932.0, 1619.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
932.0, 1620.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
932.0, 1774.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
932.0, 1788.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
932.0, 4198.0, 0.68577, 0.77053, 1.0, 0.0, 0.0
932.0, 4274.0, 0.35813, 0.75837, 1.0, 0.0, 0.0
932.0, 4441.0, 0.33649, 0.56346, 1.0, 0.0, 0.0
932.0, 4528.0, 0.35474, 0.70999, 1.0, 0.0, 0.0
932.0, 4694.0, 0.36673, 0.72662, 1.0, 0.0, 0.0
933.0, 1428.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
933.0, 1430.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
933.0, 1431.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
933.0, 1888.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
933.0, 4254.0, 0.29338, 0.56953, 1.0, 0.0, 0.0
933.0, 4622.0, 0.25532, 0.57800, 1.0, 0.0, 0.0
933.0, 5032.0, 0.51219, 0.76078, 1.0, 0.0, 0.0
934.0, 941.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
934.0, 1013.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
934.0, 1152.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
934.0, 1733.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
934.0, 4180.0, 0.68601, 0.77347, 1.0, 0.0, 0.0
934.0, 4586.0, 0.34614, 0.70610, 1.0, 0.0, 0.0
934.0, 4706.0, 0.35350, 0.78347, 1.0, 0.0, 0.0
934.0, 4885.0, 0.32061, 0.53744, 1.0, 0.0, 0.0
935.0, 1137.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
935.0, 1157.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
935.0, 1204.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
935.0, 1825.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
935.0, 4318.0, 0.25040, 0.56833, 1.0, 0.0, 0.0
935.0, 4903.0, 0.30644, 0.54912, 1.0, 0.0, 0.0
935.0, 4952.0, 0.55381, 0.76996, 1.0, 0.0, 0.0
936.0, 937.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
936.0, 1136.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
936.0, 1834.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
936.0, 1851.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
936.0, 4231.0, 0.68401, 0.75896, 1.0, 0.0, 0.0
936.0, 4561.0, 0.44412, 0.56742, 1.0, 0.0, 0.0
936.0, 4818.0, 0.31443, 0.67483, 1.0, 0.0, 0.0
936.0, 4845.0, 0.32878, 0.69139, 1.0, 0.0, 0.0
937.0, 938.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
937.0, 1031.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
937.0, 1136.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
937.0, 1878.0, 0.81213, 0.50064, 1.0, 0.0, 0.0
937.0, 4395.0, 0.35143, 0.74279, 1.0, 0.0, 0.0
937.0, 4475.0, 0.68382, 0.75946, 1.0, 0.0, 0.0
937.0, 4561.0, 0.35927, 0.75628, 1.0, 0.0, 0.0
937.0, 4742.0, 0.36001, 0.75117, 1.0, 0.0, 0.0
937.0, 4845.0, 0.37374, 0.55167, 1.0, 0.0, 0.0
938.0, 1031.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
938.0, 1055.0, 0.25000, 0.50334, 1.0, 0.0, 0.0
938.0, 1262.0, 0.81187, 0.50028, 1.0, 0.0, 0.0
938.0, 1676.0, 0.81182, 0.50002, 1.0, 0.0, 0.0
938.0, 4395.0, 0.30832, 0.57324, 1.0, 0.0, 0.0
938.0, 4649.0, 0.65600, 0.77610, 1.0, 0.0, 0.0
938.0, 4845.0, 0.33217, 0.63122, 1.0, 0.0, 0.0
939.0, 1020.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
939.0, 1093.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
939.0, 1094.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
939.0, 1675.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
939.0, 4070.0, 0.36665, 0.77046, 1.0, 0.0, 0.0
939.0, 4396.0, 0.68854, 0.75503, 1.0, 0.0, 0.0
939.0, 4522.0, 0.38922, 0.55929, 1.0, 0.0, 0.0
939.0, 4557.0, 0.34138, 0.72244, 1.0, 0.0, 0.0
939.0, 4857.0, 0.44351, 0.86965, 1.0, 0.0, 0.0
940.0, 1168.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
940.0, 1169.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
940.0, 1210.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
940.0, 1797.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
940.0, 4119.0, 0.37713, 0.77848, 1.0, 0.0, 0.0
940.0, 4194.0, 0.31629, 0.57141, 1.0, 0.0, 0.0
940.0, 4291.0, 0.68655, 0.76105, 1.0, 0.0, 0.0
940.0, 4782.0, 0.39824, 0.77639, 1.0, 0.0, 0.0
940.0, 5053.0, 0.48607, 0.75613, 1.0, 0.0, 0.0
941.0, 1001.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
941.0, 1002.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
941.0, 1270.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
941.0, 1733.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
941.0, 4180.0, 0.30638, 0.57166, 1.0, 0.0, 0.0
941.0, 4667.0, 0.25846, 0.58245, 1.0, 0.0, 0.0
941.0, 4885.0, 0.71675, 0.75793, 1.0, 0.0, 0.0
942.0, 943.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
942.0, 1149.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
942.0, 1164.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
942.0, 1642.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
942.0, 4326.0, 0.29881, 0.56978, 1.0, 0.0, 0.0
942.0, 4669.0, 0.69410, 0.84897, 1.0, 0.0, 0.0
942.0, 4705.0, 0.25689, 0.59100, 1.0, 0.0, 0.0
943.0, 1149.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
943.0, 1170.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
943.0, 1515.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
943.0, 1610.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
943.0, 4096.0, 0.68171, 0.76232, 1.0, 0.0, 0.0
943.0, 4326.0, 0.35800, 0.75805, 1.0, 0.0, 0.0
943.0, 4521.0, 0.40127, 0.80339, 1.0, 0.0, 0.0
943.0, 4705.0, 0.51334, 0.63515, 1.0, 0.0, 0.0
943.0, 4740.0, 0.35115, 0.71175, 1.0, 0.0, 0.0
944.0, 945.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
944.0, 1111.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
944.0, 1172.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
944.0, 1716.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
944.0, 4367.0, 0.30053, 0.56770, 1.0, 0.0, 0.0
944.0, 4423.0, 0.30579, 0.56501, 1.0, 0.0, 0.0
944.0, 5021.0, 0.34077, 0.74334, 1.0, 0.0, 0.0
945.0, 1111.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
945.0, 1173.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
945.0, 1784.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
945.0, 1842.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
945.0, 4400.0, 0.30198, 0.83167, 1.0, 0.0, 0.0
945.0, 4423.0, 0.30298, 0.57978, 1.0, 0.0, 0.0
945.0, 4901.0, 0.42242, 0.60568, 1.0, 0.0, 0.0
946.0, 994.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
946.0, 1025.0, 0.79481, 0.50405, 1.0, 0.0, 0.0
946.0, 1030.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
946.0, 1777.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
946.0, 4563.0, 0.30479, 0.58038, 1.0, 0.0, 0.0
946.0, 4877.0, 0.37945, 0.57939, 1.0, 0.0, 0.0
946.0, 5052.0, 0.54817, 0.71789, 1.0, 0.0, 0.0
947.0, 948.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
947.0, 1054.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
947.0, 1192.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
947.0, 1811.0, 0.80353, 0.50488, 1.0, 0.0, 0.0
947.0, 4377.0, 0.30545, 0.57394, 1.0, 0.0, 0.0
947.0, 4462.0, 0.68788, 0.75560, 1.0, 0.0, 0.0
947.0, 4757.0, 0.32622, 0.64325, 1.0, 0.0, 0.0
948.0, 949.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
948.0, 950.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
948.0, 1054.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
948.0, 1803.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
948.0, 4462.0, 0.29869, 0.56651, 1.0, 0.0, 0.0
948.0, 4757.0, 0.69931, 0.82439, 1.0, 0.0, 0.0
948.0, 5069.0, 0.31156, 0.50383, 1.0, 0.0, 0.0
949.0, 950.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
949.0, 951.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
949.0, 1085.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
949.0, 1681.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
949.0, 4259.0, 0.44097, 0.56938, 1.0, 0.0, 0.0
949.0, 4765.0, 0.42769, 0.84303, 1.0, 0.0, 0.0
949.0, 5069.0, 0.31156, 0.50385, 1.0, 0.0, 0.0
950.0, 951.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
950.0, 952.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
950.0, 953.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
950.0, 1803.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
950.0, 4375.0, 0.29727, 0.56658, 1.0, 0.0, 0.0
950.0, 4956.0, 0.31489, 0.84487, 1.0, 0.0, 0.0
950.0, 5069.0, 0.49619, 0.50383, 1.0, 0.0, 0.0
951.0, 952.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
951.0, 1085.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
951.0, 1086.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
951.0, 1749.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
951.0, 4375.0, 0.29727, 0.56658, 1.0, 0.0, 0.0
951.0, 4765.0, 0.25112, 0.58603, 1.0, 0.0, 0.0
951.0, 5069.0, 0.37403, 0.70984, 1.0, 0.0, 0.0
952.0, 953.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
952.0, 954.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
952.0, 955.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
952.0, 1749.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
952.0, 4188.0, 0.42386, 0.57159, 1.0, 0.0, 0.0
952.0, 4375.0, 0.44642, 0.56818, 1.0, 0.0, 0.0
953.0, 954.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
953.0, 1122.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
953.0, 1124.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
953.0, 1803.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
953.0, 4188.0, 0.34466, 0.77463, 1.0, 0.0, 0.0
953.0, 4375.0, 0.36070, 0.75686, 1.0, 0.0, 0.0
953.0, 4526.0, 0.41357, 0.56579, 1.0, 0.0, 0.0
953.0, 4956.0, 0.30744, 0.66669, 1.0, 0.0, 0.0
954.0, 955.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
954.0, 956.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
954.0, 1122.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
954.0, 1844.0, 0.81832, 0.49433, 1.0, 0.0, 0.0
954.0, 4188.0, 0.30336, 0.59165, 1.0, 0.0, 0.0
954.0, 4456.0, 0.69719, 0.78732, 1.0, 0.0, 0.0
954.0, 4526.0, 0.30895, 0.60205, 1.0, 0.0, 0.0
954.0, 4784.0, 0.40750, 0.77909, 1.0, 0.0, 0.0
954.0, 4861.0, 0.38255, 0.77792, 1.0, 0.0, 0.0
955.0, 956.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
955.0, 957.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
955.0, 1427.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
955.0, 1749.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
955.0, 4188.0, 0.30717, 0.57159, 1.0, 0.0, 0.0
955.0, 4314.0, 0.42098, 0.81157, 1.0, 0.0, 0.0
955.0, 4861.0, 0.48776, 0.58084, 1.0, 0.0, 0.0
956.0, 957.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
956.0, 958.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
956.0, 960.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
956.0, 1844.0, 0.25002, 0.49330, 1.0, 0.0, 0.0
956.0, 4456.0, 0.32243, 0.56292, 1.0, 0.0, 0.0
956.0, 4861.0, 0.27691, 0.55951, 1.0, 0.0, 0.0
956.0, 4986.0, 0.49516, 0.74286, 1.0, 0.0, 0.0
957.0, 958.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
957.0, 959.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
957.0, 989.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
957.0, 1427.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
957.0, 4393.0, 0.29858, 0.56711, 1.0, 0.0, 0.0
957.0, 4861.0, 0.27853, 0.54338, 1.0, 0.0, 0.0
957.0, 4986.0, 0.51827, 0.71015, 1.0, 0.0, 0.0
958.0, 959.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
958.0, 960.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
958.0, 961.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
958.0, 1451.0, 0.81430, 0.50168, 1.0, 0.0, 0.0
958.0, 4456.0, 0.34721, 0.71686, 1.0, 0.0, 0.0
958.0, 4832.0, 0.70197, 0.74536, 1.0, 0.0, 0.0
958.0, 4861.0, 0.66826, 0.72176, 1.0, 0.0, 0.0
958.0, 4986.0, 0.25018, 0.53410, 1.0, 0.0, 0.0
959.0, 989.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
959.0, 1451.0, 0.81348, 0.50204, 1.0, 0.0, 0.0
959.0, 1940.0, 0.25000, 0.49992, 1.0, 0.0, 0.0
959.0, 1958.0, 0.81637, 0.50466, 1.0, 0.0, 0.0
959.0, 4393.0, 0.44433, 0.56711, 1.0, 0.0, 0.0
959.0, 4394.0, 0.43826, 0.57880, 1.0, 0.0, 0.0
959.0, 4986.0, 0.25011, 0.69837, 1.0, 0.0, 0.0
960.0, 961.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
960.0, 962.0, 0.81659, 0.49460, 1.0, 0.0, 0.0
960.0, 963.0, 0.25003, 0.49280, 1.0, 0.0, 0.0
960.0, 1844.0, 0.82173, 0.49904, 1.0, 0.0, 0.0
960.0, 4456.0, 0.40764, 0.56292, 1.0, 0.0, 0.0
960.0, 4792.0, 0.37650, 0.59529, 1.0, 0.0, 0.0
960.0, 4986.0, 0.25009, 0.76341, 1.0, 0.0, 0.0
961.0, 962.0, 0.25003, 0.49460, 1.0, 0.0, 0.0
961.0, 1046.0, 0.80527, 0.51162, 1.0, 0.0, 0.0
961.0, 1048.0, 0.81528, 0.50015, 1.0, 0.0, 0.0
961.0, 1451.0, 0.25001, 0.49964, 1.0, 0.0, 0.0
961.0, 4471.0, 0.47333, 0.84791, 1.0, 0.0, 0.0
961.0, 4792.0, 0.30562, 0.69230, 1.0, 0.0, 0.0
961.0, 4832.0, 0.30229, 0.55142, 1.0, 0.0, 0.0
961.0, 4986.0, 0.50796, 0.75246, 1.0, 0.0, 0.0
962.0, 963.0, 0.81446, 0.49902, 1.0, 0.0, 0.0
962.0, 1046.0, 0.83670, 0.50125, 1.0, 0.0, 0.0
962.0, 1047.0, 0.77936, 0.50242, 1.0, 0.0, 0.0
962.0, 2040.0, 0.25043, 0.47039, 1.0, 0.0, 0.0
962.0, 4471.0, 0.59465, 0.68715, 1.0, 0.0, 0.0
962.0, 4792.0, 0.33480, 0.55140, 1.0, 0.0, 0.0
962.0, 4891.0, 0.39298, 0.80944, 1.0, 0.0, 0.0
963.0, 1817.0, 0.84717, 0.49665, 1.0, 0.0, 0.0
963.0, 1844.0, 0.81286, 0.49947, 1.0, 0.0, 0.0
963.0, 2035.0, 0.25000, 0.48454, 1.0, 0.0, 0.0
963.0, 2040.0, 0.83713, 0.47650, 1.0, 0.0, 0.0
963.0, 4451.0, 0.35629, 0.70307, 1.0, 0.0, 0.0
963.0, 4456.0, 0.32993, 0.78128, 1.0, 0.0, 0.0
963.0, 4784.0, 0.62899, 0.71179, 1.0, 0.0, 0.0
963.0, 4792.0, 0.35736, 0.65416, 1.0, 0.0, 0.0
963.0, 4814.0, 0.35667, 0.76150, 1.0, 0.0, 0.0
964.0, 1338.0, 0.25005, 0.52228, 1.0, 0.0, 0.0
964.0, 1805.0, 0.79874, 0.50018, 1.0, 0.0, 0.0
964.0, 1811.0, 0.81613, 0.50350, 1.0, 0.0, 0.0
964.0, 1812.0, 0.80303, 0.49196, 1.0, 0.0, 0.0
964.0, 4363.0, 0.29782, 0.85442, 1.0, 0.0, 0.0
964.0, 4736.0, 0.36811, 0.71629, 1.0, 0.0, 0.0
964.0, 4860.0, 0.31237, 0.55635, 1.0, 0.0, 0.0
965.0, 979.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
965.0, 1280.0, 0.25024, 0.48512, 1.0, 0.0, 0.0
965.0, 1281.0, 0.81623, 0.50001, 1.0, 0.0, 0.0
965.0, 1758.0, 0.81219, 0.50042, 1.0, 0.0, 0.0
965.0, 4366.0, 0.30799, 0.81722, 1.0, 0.0, 0.0
965.0, 4489.0, 0.64060, 0.71517, 1.0, 0.0, 0.0
965.0, 4708.0, 0.31759, 0.55301, 1.0, 0.0, 0.0
965.0, 4829.0, 0.36431, 0.79642, 1.0, 0.0, 0.0
966.0, 967.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
966.0, 968.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
966.0, 1040.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
966.0, 1516.0, 0.81721, 0.50901, 1.0, 0.0, 0.0
966.0, 4733.0, 0.33782, 0.68963, 1.0, 0.0, 0.0
966.0, 4789.0, 0.36177, 0.76502, 1.0, 0.0, 0.0
966.0, 4871.0, 0.68829, 0.76706, 1.0, 0.0, 0.0
966.0, 4979.0, 0.26262, 0.52906, 1.0, 0.0, 0.0
967.0, 1040.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
967.0, 1041.0, 0.82039, 0.51086, 1.0, 0.0, 0.0
967.0, 1102.0, 0.25001, 0.50000, 1.0, 0.0, 0.0
967.0, 1796.0, 0.81227, 0.49970, 1.0, 0.0, 0.0
967.0, 4329.0, 0.56738, 0.67208, 1.0, 0.0, 0.0
967.0, 4733.0, 0.38182, 0.56290, 1.0, 0.0, 0.0
967.0, 4975.0, 0.36044, 0.75257, 1.0, 0.0, 0.0
967.0, 4979.0, 0.25639, 0.74378, 1.0, 0.0, 0.0
968.0, 969.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
968.0, 970.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
968.0, 1042.0, 0.82324, 0.52350, 1.0, 0.0, 0.0
968.0, 1516.0, 0.82005, 0.50774, 1.0, 0.0, 0.0
968.0, 4452.0, 0.32328, 0.62525, 1.0, 0.0, 0.0
968.0, 4789.0, 0.44948, 0.57263, 1.0, 0.0, 0.0
968.0, 4979.0, 0.25697, 0.71176, 1.0, 0.0, 0.0
969.0, 970.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
969.0, 1756.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
969.0, 1778.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
969.0, 1846.0, 0.25000, 0.50007, 1.0, 0.0, 0.0
969.0, 4452.0, 0.38193, 0.56644, 1.0, 0.0, 0.0
969.0, 4974.0, 0.46592, 0.52556, 1.0, 0.0, 0.0
970.0, 1042.0, 0.83204, 0.51953, 1.0, 0.0, 0.0
970.0, 1043.0, 0.82077, 0.51637, 1.0, 0.0, 0.0
970.0, 1206.0, 0.25003, 0.50041, 1.0, 0.0, 0.0
970.0, 1846.0, 0.81211, 0.49961, 1.0, 0.0, 0.0
970.0, 4452.0, 0.33443, 0.58248, 1.0, 0.0, 0.0
970.0, 4523.0, 0.30054, 0.56396, 1.0, 0.0, 0.0
970.0, 4789.0, 0.36464, 0.75536, 1.0, 0.0, 0.0
